mes,xmlns:xsi,xsi:noNamespaceSchemaLocation,dia,Dia,hora,Hora,Meteoros,Dir.Med._a_2200cm,Humedad._a_110cm,Irradia.._a_260cm,Nivel2._a_450cm,Precip.._a_150cm,Presion._a_150cm,Sig.Dir._a_2200cm,Sig.Vel._a_2200cm,Tem.Aire._a_110cm,Vel.Max._a_2200cm,Vel.Med._a_2200cm
,,,,,,18:30,,311,100.7,1.48,0.74,0,1034.74,16.64,0.33,12.15,1.96,0.94
,,,,,,18:40,,304,100.7,1.31,0.8,0,1034.74,12.13,0.27,12.14,1.57,0.84
,,,,,,18:50,,316.4,100.7,1.46,0.84,0,1034.74,17.96,0.32,12.08,1.47,0.88
,,,,,,19:00,,330.5,100.8,1.48,0.9,0,1034.73,3.49,0.18,12.11,1.47,0.98
,,,,,,19:10,,329.1,100.8,1.26,0.94,0,1034.67,0.06,0.19,12.11,1.08,0.52
,,,,,,19:20,,337.6,100.7,0.57,0.97,0,1034.64,9.18,0.15,11.98,1.47,0.99
,,,,,,19:30,,339.7,100.7,0.98,1.01,0,1034.74,9.42,0.21,11.9,1.57,0.94
,,,,,,19:40,,350.2,100.6,1.48,1.06,0,1034.74,14.56,0.24,11.94,1.47,0.99
,,,,,,19:50,,6.25,100.6,1.47,1.08,0,1034.73,24.39,0.3,11.91,1.96,1.16
,,,,,,20:00,,4.6,100.7,1.32,1.09,0,1034.73,40.4,0.22,11.86,0.78,0.16
,,,,,,20:10,,29.27,100.8,1.14,1.12,0,1034.71,22.82,0.2,11.81,0.69,0.12
,,,,,,20:20,,0.24,100.8,1.26,1.13,0,1034.73,0.03,0.11,11.78,0.59,0.05
,,,,,,20:30,,0.24,100.9,1.46,1.12,0,1034.68,0.03,0.2,11.75,0.59,0.22
,,,,,,20:40,,251,100.9,1.48,1.11,0,1034.58,6.96,0.53,11.71,1.57,0.81
,,,,,,20:50,,0.86,101,1.39,1.11,0,1034.48,28.94,0.28,11.62,1.67,1.03
,,,,,,21:00,,0.48,101.1,1.1,1.09,0,1034.44,6.66,0.21,11.61,1.67,1.14
,,,,,,21:10,,352.9,101,0.53,1.06,0,1034.42,0.04,0.23,11.57,1.18,0.74
,,,,,,21:20,,18.23,101,0.47,1.03,0.1,1034.44,24.43,0.25,11.45,1.27,0.73
,,,,,,21:30,,40.2,101,0.47,1.02,0,1034.42,8.86,0.35,11.36,1.86,0.97
,,,,,,21:40,,43.97,100.9,0.47,0.98,0,1034.41,0.01,0.05,11.24,0.29,0.01
,,,,,,21:50,,0,100.9,0.46,0.93,0,1034.36,0,0,11.1,0,0
,,,,,,22:00,,0,101,0.55,0.89,0,1034.28,0,0,10.91,0,0
,,,,,,22:10,,0,101,1.11,0.86,0,1034.26,0,0,10.83,0,0
,,,,,,22:20,,43.94,101.1,1.22,0.81,0,1034.28,0.02,0.12,10.78,0.49,0.07
,,,,,,22:30,,0,101.1,1.37,0.72,0,1034.39,0,0,10.75,0,0
,,,,,,22:40,,43.94,101.2,1.68,0.66,0,1034.29,0.03,0.21,10.8,0.69,0.26
,,,,,,22:50,,43.94,101.2,1.54,0.6,0,1034.24,0.02,0.16,10.89,0.49,0.1
,,,,,,23:00,,43.94,101.2,1.45,0.52,0,1034.15,0.03,0.19,10.91,0.69,0.23
,,,,,,23:10,,43.94,101.2,1.48,0.43,0,1034.09,0.04,0.21,10.89,0.59,0.2
,,,,,,23:20,,170.9,101.1,1.35,0.38,0,1033.97,66.1,0.49,10.81,2.16,1.06
,,,,,,23:30,,185.4,101.2,1.17,0.3,0,1033.78,12.26,0.39,10.8,2.06,0.83
,,,,,,23:40,,186,101.2,1.18,0.23,0,1033.68,5.95,0.32,10.81,1.27,0.53
,,,,,,23:50,,211.4,101.2,1.46,0.15,0,1033.63,0.02,0.23,10.85,0.88,0.11
,,,,2024-02-03,,0:00,,211.5,101.2,1.43,0.1,0,1033.55,0.08,0.24,10.81,0.78,0.36
,,,,,,0:10,,211.4,101.2,1.04,0.01,0,1033.47,0.01,0.17,10.8,0.69,0.06
,,,,,,0:20,,211.4,101.2,0.84,-0.08,0,1033.39,0.05,0.15,10.75,0.49,0.09
,,,,,,0:30,,206.1,101.2,0.94,-0.14,0,1033.33,6.99,0.64,10.7,1.86,0.68
,,,,,,0:40,,196.2,101.2,1.15,-0.2,0,1033.28,2.29,0.26,10.59,1.47,0.87
,,,,,,0:50,,195.6,101.2,0.88,-0.29,0,1033.26,0.04,0.28,10.55,0.88,0.3
,,,,,,1:00,,180.7,101.1,0.57,-0.34,0,1033.19,13.79,0.25,10.46,1.47,0.97
,,,,,,1:10,,167.9,101.1,0.61,-0.38,0,1033.15,0.09,0.23,10.37,0.88,0.18
,,,,,,1:20,,180.8,101.1,0.57,-0.42,0,1033.08,10.97,0.39,10.28,1.27,0.31
,,,,,,1:30,,203.1,101.1,0.79,-0.5,0,1032.99,0.13,0.34,10.21,1.27,0.52
,,,,,,1:40,,189.5,101.1,1.04,-0.52,0,1032.93,8.04,0.32,10.12,1.67,0.88
,,,,,,1:50,,194.9,101.1,0.74,-0.54,0,1032.91,0.68,0.35,10.06,1.47,0.38
,,,,,,2:00,,194.6,101.1,0.48,-0.55,0,1032.78,1.81,0.48,9.95,1.67,0.58
,,,,,,2:10,,174.2,101.1,0.87,-0.59,0,1032.78,11.74,0.64,9.8,1.96,0.76
,,,,,,2:20,,163.2,101.1,1.42,-0.61,0,1032.85,0.01,0.05,9.83,0.29,0.01
,,,,,,2:30,,163.2,101.2,1.74,-0.61,0,1032.8,0.01,0.08,9.9,0.39,0.02
,,,,,,2:40,,163.2,101.1,1.8,-0.59,0,1032.75,0.15,0.23,9.93,1.08,0.29
,,,,,,2:50,,162.9,101.1,1.39,-0.59,0,1032.68,14.47,0.29,9.88,1.76,0.85
,,,,,,3:00,,155.7,101,0.5,-0.6,0,1032.63,11.44,0.46,9.79,1.86,0.99
,,,,,,3:10,,175.4,101,0.48,-0.59,0,1032.61,25.27,0.43,9.59,1.47,0.68
,,,,,,3:20,,184.6,101,0.48,-0.54,0,1032.6,8.44,0.23,9.43,1.27,0.63
,,,,,,3:30,,168.2,101,0.48,-0.51,0,1032.57,13.9,0.25,9.29,1.96,1.31
,,,,,,3:40,,136.8,101,0.48,-0.47,0,1032.61,6.58,0.47,9.26,2.45,1.47
,,,,,,3:50,,146.4,101,0.48,-0.44,0,1032.6,5.13,0.27,9.51,2.84,1.89
,,,,,,4:00,,173.2,100.8,0.48,-0.38,0,1032.56,24.12,0.39,9.47,1.96,1.2
,,,,,,4:10,,184.7,100.8,0.48,-0.34,0,1032.49,7.06,0.52,9.19,1.67,0.39
,,,,,,4:20,,215.7,100.8,0.48,-0.28,0,1032.49,8.37,0.34,9.06,1.18,0.35
,,,,,,4:30,,218,100.9,0.6,-0.21,0,1032.51,0.01,0.07,8.99,0.39,0.02
,,,,,,4:40,,218,100.9,0.59,-0.16,0,1032.49,0.02,0.14,8.95,0.59,0.06
,,,,,,4:50,,218,100.9,0.48,-0.12,0,1032.44,0.04,0.13,8.87,0.49,0.07
,,,,,,5:00,,218,101,0.48,-0.05,0,1032.45,0.01,0.05,8.78,0.39,0.01
,,,,,,5:10,,113.3,100.9,0.48,0.06,0,1032.44,52.05,0.25,8.66,0.98,0.17
,,,,,,5:20,,65.65,101,0.53,0.12,0,1032.4,0.07,0.2,8.59,0.69,0.15
,,,,,,5:30,,65.65,101,0.53,0.16,0,1032.37,0.01,0.09,8.54,0.49,0.03
,,,,,,5:40,,65.65,101,1.01,0.25,0,1032.37,0.01,0.03,8.56,0.29,0.01
,,,,,,5:50,,85.2,101.1,1.55,0.34,0,1032.26,16.08,0.33,8.65,2.16,0.09
,,,,,,6:00,,156.8,101.1,1.62,0.41,0,1032.23,6.23,0.58,8.87,3.82,2.55
,,,,,,6:10,,158,100.8,1.06,0.48,0,1032.14,5.11,0.43,9.27,4.02,3.11
,,,,,,6:20,,151.1,100.6,0.49,0.56,0,1032.12,6.46,0.44,9.39,3.82,2.84
,,,,,,6:30,,145.7,100.5,0.48,0.62,0,1032.15,6.84,0.29,9.41,3.43,2.78
,,,,,,6:40,,147.9,100.5,0.48,0.69,0,1032.21,6.64,0.29,9.43,3.82,2.79
,,,,,,6:50,,149.2,100.4,0.48,0.75,0,1032.22,7.56,0.43,9.45,4.21,3.02
,,,,,,7:00,,143.6,100.4,0.48,0.79,0,1032.2,7.66,0.23,9.51,3.14,2.52
,,,,,,7:10,,152.3,100.3,0.72,0.84,0,1032.21,8.23,0.81,9.51,5.29,3.6
,,,,,,7:20,,148.8,100.3,1.36,0.89,0,1032.24,7.51,0.53,9.45,5.19,3.62
,,,,,,7:30,,143.6,100.3,2.62,0.93,0,1032.28,9,0.43,9.45,4.8,3.36
,,,,,,7:40,,145.9,100.3,6.31,0.98,0,1032.3,6.56,0.34,9.44,3.92,3
,,,,,,7:50,,148.7,100.2,13.02,1.02,0,1032.32,6.98,0.37,9.4,4.21,3.16
,,,,,,8:00,,145.7,100.3,22.03,1.03,0,1032.3,9.01,0.51,9.39,4.8,3.45
,,,,,,8:10,,150.9,100.2,29.86,1.07,0,1032.34,7.84,0.81,9.38,6.17,4.29
,,,,,,8:20,,156.8,100.1,32.81,1.11,0,1032.4,6.12,0.48,9.35,5.78,4.41
,,,,,,8:30,,149.3,100.1,39.4,1.11,0,1032.48,7.08,0.49,9.31,4.8,3.63
,,,,,,8:40,,145.7,100,90.4,1.1,0,1032.49,8.16,0.57,9.39,5.78,3.82
,,,,,,8:50,,147,100,127.1,1.11,0,1032.44,6.34,0.51,9.49,4.61,3.13
,,,,,,9:00,,144.7,99.9,193.1,1.11,0,1032.31,6.74,0.41,9.69,4.31,3.28
,,,,,,9:10,,156,99.8,219.9,1.09,0,1032.3,8.2,0.43,9.86,4.8,3.56
,,,,,,9:20,,147.5,99.8,246.6,1.09,0,1032.3,12.91,0.65,9.98,5.19,3.39
,,,,,,9:30,,135.1,99.6,218.8,1.08,0,1032.37,9.75,0.69,10.01,5.68,3.77
,,,,,,9:40,,140.8,99.6,118.6,1.05,0,1032.44,9.47,0.64,9.9,4.51,3.13
,,,,,,9:50,,156.2,99.6,214.2,1.02,0,1032.48,8.25,0.51,9.79,5.49,4.16
,,,,,,10:00,,156.1,99.6,378.6,1.01,0,1032.49,9.71,0.55,10.05,5,3.41
,,,,,,10:10,,147.1,98.7,326.2,0.98,0,1032.5,9.73,0.44,10.4,4.31,3.23
,,,,,,10:20,,164.3,97.7,391.9,0.92,0,1032.44,6.17,0.46,10.57,4.41,3.29
,,,,,,10:30,,171.9,97.4,360.9,0.86,0,1032.38,9.26,0.65,10.69,4.9,3.14
,,,,,,10:40,,165.2,94.7,373.7,0.83,0,1032.33,7.82,0.43,10.85,4.61,3.21
,,,,,,10:50,,153.7,93.1,414,0.78,0,1032.29,9.35,0.66,11.07,4.8,3.34
,,,,,,11:00,,150.3,92.2,430.2,0.7,0,1032.23,11.44,0.89,11.38,5,2.87
,,,,,,11:10,,130.5,90.2,447.1,0.64,0,1032.12,15.5,0.65,11.64,4.51,2.78
,,,,,,11:20,,117.7,87.9,453.2,0.58,0,1032,21.16,0.66,12.01,3.43,1.99
,,,,,,11:30,,126.7,84.9,478.1,0.52,0,1031.89,11.61,0.36,12.41,2.84,1.81
,,,,,,11:40,,114.8,82.8,486.1,0.45,0,1031.75,15.49,0.45,12.73,3.14,1.96
,,,,,,11:50,,123.3,81.6,491.5,0.38,0,1031.52,16.42,0.68,13.04,3.82,2.36
,,,,,,12:00,,134.5,81.9,499.9,0.3,0,1031.36,9.4,0.52,13.24,4.41,2.7
,,,,,,12:10,,135.6,81.6,497.8,0.23,0,1031.2,16.6,0.64,13.41,3.92,2.33
,,,,,,12:20,,143.3,81.6,500.2,0.18,0,1031.04,6.36,0.47,13.61,3.43,2.47
,,,,,,12:30,,140,79.96,508.7,0.12,0,1030.86,10.44,0.35,13.85,3.23,2.09
,,,,,,12:40,,131.8,77.6,509.4,0.02,0,1030.69,20.13,0.94,14.23,3.53,2.15
,,,,,,12:50,,140.2,76.32,505.6,-0.05,0,1030.56,17.89,0.57,14.67,3.33,1.84
,,,,,,13:00,,126.6,73.83,501.2,-0.08,0,1030.4,13.89,0.53,15.02,3.53,2.14
,,,,,,13:10,,149.4,73.29,496.3,-0.14,0,1030.25,18.91,0.65,15.5,2.55,1.34
,,,,,,13:20,,175.7,71.41,487.9,-0.21,0,1030.15,15.33,0.51,15.7,2.16,0.95
,,,,,,13:30,,196.5,69.59,477.1,-0.27,0,1030.1,23.42,0.43,16.08,1.86,0.84
,,,,,,13:40,,182.7,69.76,467.9,-0.32,0,1029.98,19.51,0.34,16.46,1.67,0.7
,,,,,,13:50,,170.4,68.95,456.9,-0.36,0,1029.86,46.37,0.45,16.66,1.47,0.65
,,,,,,14:00,,322.7,69.98,440.1,-0.38,0,1029.82,23.8,0.27,16.61,1.76,1.07
,,,,,,14:10,,294.2,68.63,420.9,-0.43,0,1029.72,14.02,0.34,17.13,1.96,0.92
,,,,,,14:20,,312.9,70.7,412.4,-0.48,0,1029.54,19.69,0.77,17.24,3.82,2.29
,,,,,,14:30,,314.8,75.63,397.4,-0.53,0,1029.5,14.64,0.62,16.54,4.41,2.79
,,,,,,14:40,,316.4,77.64,376.9,-0.5,0,1029.5,13.49,0.61,16.02,4.7,3.01
,,,,,,14:50,,316.6,79.24,358.1,-0.5,0,1029.57,15.11,0.65,15.69,4.8,3.19
,,,,,,15:00,,314.8,79.06,337.6,-0.54,0,1029.66,13.31,0.79,15.51,5.59,3.64
,,,,,,15:10,,317.8,80.1,317.6,-0.56,0,1029.76,13.08,0.77,15.32,5.98,3.7
,,,,,,15:20,,312.7,81,293.5,-0.52,0,1029.83,13.89,0.74,15.3,5.49,3.16
,,,,,,15:30,,315.5,81,270.2,-0.49,0,1029.85,15.06,0.82,15.28,5.98,3.4
,,,,,,15:40,,314.6,82.4,245.5,-0.51,0,1029.93,12.42,0.75,15.11,5.59,3.52
,,,,,,15:50,,306.3,81.8,218.7,-0.5,0,1029.99,18.11,1.21,15.25,6.47,2.94
,,,,,,16:00,,306.7,80.3,192,-0.46,0,1030.09,20.17,1.23,15.49,5.98,3.06
,,,,,,16:10,,303.6,81.4,164.7,-0.43,0,1030.15,16.75,1.16,15.23,6.37,3.45
,,,,,,16:20,,297.7,81.1,138.8,-0.41,0,1030.27,20.85,1.37,15.05,6.66,3.44
,,,,,,16:30,,296.6,81.9,112.1,-0.37,0,1030.39,15.73,0.85,14.78,5.88,3.22
,,,,,,16:40,,297.8,82.3,88.1,-0.31,0,1030.45,22.29,0.93,14.55,5.19,2.4
,,,,,,16:50,,297.4,83.7,64.21,-0.28,0,1030.6,20.4,1.13,14.25,5.19,2.53
,,,,,,17:00,,298.4,85.8,34.02,-0.24,0,1030.71,21.77,1.1,13.78,5.68,2.72
,,,,,,17:10,,289.4,87.8,14.48,-0.17,0,1030.81,19.58,1.15,13.26,5.98,2.76
,,,,,,17:20,,296.6,89.8,8.6,-0.1,0,1030.92,20.97,1,12.89,5.59,2.33
,,,,,,17:30,,292.6,91.3,4.17,-0.06,0,1031.04,15.75,0.9,12.62,5.59,3.37
,,,,,,17:40,,291.4,92.7,1.33,0,0,1031.28,15.32,0.91,12.42,5.49,3
,,,,,,17:50,,299,93.7,0.41,0.07,0,1031.51,27.06,1.15,12.28,5.59,2.49
,,,,,,18:00,,295.2,94.7,0.41,0.14,0,1031.75,23.13,1,12.19,4.8,2.22
,,,,,,18:10,,296.1,95.7,0.41,0.19,0,1031.85,20.17,0.78,12.12,4.8,2.34
,,,,,,18:20,,293.3,96.5,0.42,0.24,0,1032.02,20.14,1.06,12.05,4.7,2.59
,,,,,,18:30,,287.6,96.1,0.41,0.31,0,1032.13,19.05,1.04,12.05,4.7,2.51
,,,,,,18:40,,285.5,95.5,0.41,0.39,0,1032.33,19.34,1.28,12.07,5.88,3.08
,,,,,,18:50,,287.1,94.8,0.56,0.44,0,1032.45,19.59,1.26,12.15,6.47,3.46
,,,,,,19:00,,284.1,94.4,1.18,0.49,0,1032.52,17.73,1.05,12.25,6.27,2.98
,,,,,,19:10,,284.5,94.6,1.26,0.57,0,1032.58,17.21,1.26,12.33,5.59,2.68
,,,,,,19:20,,283.1,94.2,0.63,0.64,0,1032.67,19.07,0.92,12.35,5.29,2.5
,,,,,,19:30,,284.4,94.5,1.25,0.67,0,1032.76,18.93,0.96,12.36,5.19,2.7
,,,,,,19:40,,292.6,94.6,1.75,0.72,0,1032.78,18.98,0.98,12.4,5.1,2.1
,,,,,,19:50,,284.6,94.3,1.85,0.77,0,1032.82,12.31,0.63,12.43,4.8,3.17
,,,,,,20:00,,287.3,94.7,1.83,0.8,0,1032.86,13.08,0.81,12.47,4.61,2.76
,,,,,,20:10,,300.1,95.3,1.77,0.83,0,1032.86,14.62,0.91,12.51,4.31,2.25
,,,,,,20:20,,291.6,95.3,1.77,0.89,0,1032.92,20.42,0.7,12.51,3.43,1.9
,,,,,,20:30,,292.6,95.5,1.77,0.92,0,1032.93,18.42,0.81,12.5,3.82,1.69
,,,,,,20:40,,290.9,95.1,1.77,0.94,0,1032.97,13.64,0.73,12.48,3.33,2
,,,,,,20:50,,295.8,95.2,1.77,0.98,0,1032.98,11.64,0.7,12.49,3.14,0.84
,,,,,,21:00,,301.5,95.2,1.76,0.99,0,1033.04,21.5,0.45,12.47,1.47,0.47
,,,,,,21:10,,190.8,96,1.58,0.99,0,1033.01,16.07,0.48,12.2,1.47,0.51
,,,,,,21:20,,188.7,97.4,1.44,1,0,1032.94,6.61,0.3,11.91,2.06,1.48
,,,,,,21:30,,168.3,98.6,1.57,1.02,0,1032.92,15.1,0.29,11.79,1.67,0.97
,,,,,,21:40,,188.8,98.9,1.76,1,0,1032.9,16.2,0.39,11.77,1.76,0.89
,,,,,,21:50,,194.5,99,1.73,0.98,0,1032.93,12.15,0.39,11.7,2.06,0.87
,,,,,,22:00,,215.7,99.1,1.68,1.01,0,1032.95,8.54,0.24,11.66,0.88,0.24
,,,,,,22:10,,194.4,99.5,1.71,1,0,1032.97,9.21,0.34,11.66,1.08,0.27
,,,,,,22:20,,187.5,99.5,1.76,0.94,0,1032.94,5.01,0.38,11.67,1.57,0.83
,,,,,,22:30,,183.1,99.5,1.77,0.92,0,1032.93,5.39,0.27,11.67,1.67,0.99
,,,,,,22:40,,182,99.5,1.77,0.93,0,1032.92,0.12,0.15,11.72,1.08,0.52
,,,,,,22:50,,182,99.4,1.77,0.88,0,1032.91,0.12,0.2,11.74,1.18,0.7
,,,,,,23:00,,180.7,99.1,1.77,0.82,0,1032.86,12.11,0.36,11.8,1.76,1.03
,,,,,,23:10,,176.6,98.3,1.77,0.79,0,1032.87,11.27,0.37,11.86,2.06,1.07
,,,,,,23:20,,191.7,97.7,1.77,0.75,0,1032.95,13.56,0.43,11.87,2.45,1.32
,,,,,,23:30,,221.5,96.6,1.78,0.69,0,1033.08,17.37,0.52,11.92,3.23,2.09
,,,,,,23:40,,227.3,95.8,1.79,0.64,0,1033.08,10.62,0.39,11.98,2.74,1.73
,,,,,,23:50,,203.2,95.8,1.77,0.57,0,1032.97,12.9,0.27,11.99,1.76,1.24
,,,,2024-02-04,,0:00,,200.2,96.5,1.76,0.49,0,1032.93,15.14,0.43,11.93,2.35,1.39
,,,,,,0:10,,221.5,95.9,1.77,0.44,0,1032.91,8.5,0.23,11.93,1.86,1.32
,,,,,,0:20,,197.6,96.5,1.77,0.4,0,1032.78,20.11,0.19,11.92,1.86,1.33
,,,,,,0:30,,176.3,97.5,1.76,0.32,0,1032.7,6.83,0.38,11.84,2.84,2.01
,,,,,,0:40,,188.8,97.5,1.77,0.24,0,1032.68,10.08,0.39,11.77,2.35,1.7
,,,,,,0:50,,190.1,97.9,1.76,0.19,0,1032.54,6,0.43,11.73,1.86,0.97
,,,,,,1:00,,196.8,98.1,1.76,0.13,0,1032.45,12.78,0.39,11.73,1.96,1.06
,,,,,,1:10,,186,98.2,1.75,0.06,0,1032.35,17.24,0.35,11.71,1.47,0.87
,,,,,,1:20,,178.5,98.1,1.75,-0.03,0,1032.18,13.25,0.47,11.68,1.57,0.54
,,,,,,1:30,,151.2,98.2,1.77,-0.09,0,1032.2,27.78,0.44,11.73,1.96,0.6
,,,,,,1:40,,109.5,98.1,1.77,-0.12,0,1032.26,36.21,0.53,11.73,2.35,1.3
,,,,,,1:50,,126.8,98.1,1.77,-0.17,0,1032.24,15.84,0.69,11.74,3.23,1.92
,,,,,,2:00,,131.7,97.9,1.77,-0.24,0,1032.24,10.89,0.28,11.72,2.25,1.45
,,,,,,2:10,,136.2,98.1,1.77,-0.29,0,1032.17,10.84,0.34,11.71,3.14,2.01
,,,,,,2:20,,141.5,98,1.77,-0.32,0,1032.16,8.03,0.26,11.69,1.96,1.4
,,,,,,2:30,,156.1,97.2,1.77,-0.34,0,1032.17,8.62,0.57,11.63,3.33,2.14
,,,,,,2:40,,152.5,96.7,1.77,-0.39,0,1032.24,8.89,0.19,11.61,2.06,1.27
,,,,,,2:50,,166,97.2,1.77,-0.45,0,1032.26,14.25,0.28,11.61,2.65,1.78
,,,,,,3:00,,199.8,96.4,1.77,-0.47,0,1032.21,9.35,0.28,11.54,1.96,1.09
,,,,,,3:10,,177.2,96.9,1.77,-0.48,0,1032.13,11.45,0.27,11.55,1.67,1.1
,,,,,,3:20,,183,97.4,1.75,-0.51,0,1032.08,10.23,0.38,11.53,1.37,0.46
,,,,,,3:30,,139,98.2,1.76,-0.51,0,1031.98,19.86,0.39,11.51,2.35,1.2
,,,,,,3:40,,133.2,98.3,1.77,-0.5,0,1031.91,23.67,0.31,11.47,1.76,1.08
,,,,,,3:50,,166.5,98.8,1.77,-0.49,0,1031.78,16.02,0.28,11.42,2.35,1.39
,,,,,,4:00,,165.3,99,1.77,-0.5,0,1031.65,6.79,0.58,11.39,3.72,2.49
,,,,,,4:10,,174.2,98.9,1.77,-0.45,0,1031.68,10.16,0.58,11.26,3.63,2.6
,,,,,,4:20,,160.3,99.3,1.77,-0.43,0,1031.65,13.19,0.49,11.21,3.43,2.16
,,,,,,4:30,,162.3,99.5,1.77,-0.43,0,1031.63,10.69,0.34,11.16,3.82,2.77
,,,,,,4:40,,166.2,99,1.77,-0.43,0,1031.63,13.01,0.45,11.09,3.43,2.41
,,,,,,4:50,,177.4,98.9,1.77,-0.36,0,1031.61,10.25,0.33,11.06,2.74,1.82
,,,,,,5:00,,182.8,98.8,1.75,-0.32,0,1031.61,11.09,0.35,11.02,2.25,1.29
,,,,,,5:10,,168.6,99,1.76,-0.31,0,1031.63,17.35,0.44,11.03,2.25,1.16
,,,,,,5:20,,147.5,99.2,1.77,-0.28,0,1031.77,0.07,0.57,11.07,1.67,0.55
,,,,,,5:30,,147.5,98.7,1.76,-0.22,0,1031.79,0.11,0.15,11.06,0.98,0.65
,,,,,,5:40,,147.5,99,1.76,-0.14,0,1031.8,0.11,0.23,11.06,1.37,0.88
,,,,,,5:50,,147.5,99.1,1.75,-0.09,0,1031.79,0.07,0.34,11.06,1.18,0.38
,,,,,,6:00,,147.5,98.9,1.75,-0.08,0,1031.83,0.08,0.3,11.02,1.18,0.51
,,,,,,6:10,,149.2,99.1,1.77,-0.01,0,1031.93,4.81,0.38,11,1.86,0.98
,,,,,,6:20,,108.7,99.2,1.77,0.08,0,1031.95,17.92,0.36,10.94,2.16,0.91
,,,,,,6:30,,93.1,99.3,1.77,0.13,0,1032,30.93,0.42,10.89,2.16,1.34
,,,,,,6:40,,164.1,99.5,1.77,0.17,0,1032.09,7.19,0.4,10.86,1.96,0.73
,,,,,,6:50,,73.58,99.3,1.77,0.25,0,1032.15,25.28,0.61,10.82,2.45,1.18
,,,,,,7:00,,74.33,99.4,1.77,0.3,0,1032.17,14.08,0.47,10.72,3.04,1.66
,,,,,,7:10,,100.8,99.2,1.79,0.36,0,1032.11,39.79,1.05,10.67,3.82,1.07
,,,,,,7:20,,168.1,99.5,2.3,0.43,0,1032.07,6.97,0.54,10.64,4.21,3.1
,,,,,,7:30,,151.5,99.5,3.05,0.49,0,1032.18,6.94,0.39,10.59,3.14,2.21
,,,,,,7:40,,165.5,99.5,4.41,0.49,0,1032.28,12.3,0.37,10.55,2.94,1.91
,,,,,,7:50,,154.5,99.6,6.26,0.56,0,1032.4,5.31,0.26,10.59,2.55,1.79
,,,,,,8:00,,158.7,99.6,8.34,0.64,0,1032.58,11.3,0.25,10.55,2.16,1.63
,,,,,,8:10,,167,99.5,10.63,0.67,0,1032.73,11.27,0.35,10.52,1.96,1.23
,,,,,,8:20,,83.5,99.5,12.33,0.69,0,1032.8,47.64,0.27,10.52,1.57,0.92
,,,,,,8:30,,74.98,99.5,15.48,0.76,0,1032.9,29.97,0.35,10.5,2.06,1.04
,,,,,,8:40,,51.67,99.5,20.41,0.8,0,1032.99,14.75,0.49,10.52,2.55,1.27
,,,,,,8:50,,26.58,99.5,23.43,0.83,0,1033.09,15.67,0.58,10.44,2.84,1.68
,,,,,,9:00,,47.73,99.5,29.57,0.87,0,1033.2,8.59,0.39,10.4,3.23,2.03
,,,,,,9:10,,53.66,99.5,36.77,0.9,0,1033.26,9.26,0.34,10.39,2.84,1.82
,,,,,,9:20,,45.85,99.5,41.87,0.9,0,1033.22,16.26,0.57,10.36,2.84,1.32
,,,,,,9:30,,69,99.5,41.7,0.93,0,1033.24,24.38,0.57,10.4,3.14,1.67
,,,,,,9:40,,130.7,99.3,40.81,0.95,0,1033.26,20.57,0.43,10.43,3.04,1.11
,,,,,,9:50,,117.9,99.5,52.41,0.95,0,1033.26,21.68,0.91,10.47,3.43,1.24
,,,,,,10:00,,138.2,99.6,81.5,0.94,0,1033.26,14.33,0.78,10.52,3.53,1.93
,,,,,,10:10,,152.2,99.6,106.3,0.96,0,1033.26,12.06,0.62,10.53,3.72,2.54
,,,,,,10:20,,149.5,99.6,100.6,0.95,0,1033.26,6.83,0.37,10.57,4.02,3
,,,,,,10:30,,158.1,99.3,117.1,0.93,0,1033.24,7.54,0.38,10.57,4.41,3.32
,,,,,,10:40,,141,99.4,121.7,0.93,0,1033.23,6.46,0.54,10.64,4.21,2.96
,,,,,,10:50,,140.2,98.8,118.4,0.92,0,1033.21,8.33,0.98,10.78,5.1,3.13
,,,,,,11:00,,144.9,97.8,120.8,0.88,0,1033.2,7.35,0.64,10.81,5,3.59
,,,,,,11:10,,141.7,96.9,142,0.87,0,1033.15,7.22,0.47,10.82,4.02,2.88
,,,,,,11:20,,115.3,96.5,158.4,0.84,0,1033.1,15.5,0.57,10.88,4.02,2.37
,,,,,,11:30,,137.8,96.6,156.4,0.8,0,1032.99,15.15,0.63,10.91,4.31,2.82
,,,,,,11:40,,127.6,96.8,192.4,0.77,0,1032.82,11.84,0.79,10.87,4.31,2.43
,,,,,,11:50,,133.3,95.8,238.1,0.72,0,1032.56,19.49,0.57,11.06,3.92,2.55
,,,,,,12:00,,144.6,95.2,282.3,0.66,0,1032.35,6.08,0.53,11.15,4.41,3.03
,,,,,,12:10,,144,94,385.9,0.62,0,1032.21,14,0.71,11.31,3.92,2.4
,,,,,,12:20,,156.6,91.7,527,0.59,0,1032,12.32,0.39,11.63,3.14,2.11
,,,,,,12:30,,120.4,89.8,501,0.51,0,1031.85,19.59,0.53,12.05,3.33,1.95
,,,,,,12:40,,113,88.9,499.3,0.46,0,1031.7,14.55,0.52,12.17,3.23,1.85
,,,,,,12:50,,106.8,87.5,500.1,0.42,0,1031.49,21.27,0.69,12.44,3.63,1.49
,,,,,,13:00,,126.3,86.2,494.4,0.36,0,1031.35,18.6,1.02,12.75,3.63,1.46
,,,,,,13:10,,146.3,85.6,475,0.29,0,1031.24,12.42,0.63,12.93,3.33,1.6
